geneID	score
BPTF	0.12
ALDOA	0.12
FOXO3	0.121085767488321
ALK	0.141443907894344
EML4	0.123257302464964
GNG11	0.12
SFN	0.120542883744161
MSH6	0.12
ANXA1	0.120542883744161
HSD17B10	0.12
ANXA5	0.12
HMGB2	0.12
HSPB1	0.12
APOA1	0.12
JUNB	0.12027144187208
KRAS	0.145711032977508
LMNA	0.12
MSH3	0.12
DDR2	0.12
OGG1	0.123995683211084
PIK3CA	0.122714418720803
APOM	0.122367031978602
MAP2K1	0.121085767488321
BTNL2	0.12
ROS1	0.122714418720803
SOD2	0.120542883744161
BRAF	0.243528744337044
STK11	0.122714418720803
TERT	0.126905598933846
TF	0.12
XPC	0.120542883744161
BAG6	0.122367031978602
CLPTM1L	0.243452799466923
CAPG	0.12
TP63	0.242442976848723
EIF2B4	0.12
EIF2B5	0.12
APOBEC3B	0.12
TGFBR2	0.12027144187208
HMOX1	0.12
NKX2-5	0.135124799966376
PNPLA6	0.12
EPO	0.12
SCP2	0.12
NKX2-5	0.123267233986628
GJA1	0.482367031978602
NAIP	0.12
SMN1	0.442714418720803
SMN2	0.202714418720803
TRNL1	0.12
BMPR2	0.153387350265877
CNGA3	0.127328930546168
ATF6	0.120542883744161
GNAT2	0.122171534976642
PDE6C	0.121357209360402
PDE6H	0.120542883744161
CNGB3	0.128610195036449
RPGR	0.12
ANBC	0.12027144187208
EPOR	0.445352892571485
NKX2-5	0.12
DACT1	0.12
KIF3A	0.12
MIPOL1	0.12
GLI3	0.125352892571485
PTEN	0.12027144187208
IFT80	0.12
ALX4	0.12
IFT88	0.12
KIAA0586	0.12027144187208
RS1	0.143337576780434
RBP4	0.12
CNTN4	0.12
DCC	0.120542883744161
DMRT1	0.12
KIT	0.120542883744161
KITLG	0.124538566955244
STK11	0.120542883744161
BCL10	0.122367031978602
HADHB	0.12
MGR9	0.12
ADARB2	0.12
VSTM4	0.12
NEDD4L	0.12
MGR7	0.12
TRPM8	0.12
CTD	0.12
CRB1	0.120542883744161
NDP	0.120814325616241
CTC1	0.12027144187208
OPN1LW	0.12
OPN1MW	0.12
OPN1SW	0.482638473850682
PAX6	0.36
IFNA2	0.12
BPPV	0.12
MASP2	0.122367031978602
DEFB4A	0.12
SIRT1	0.12
CXCL8	0.12
MAPK1	0.12
MAPK3	0.12
SLC34A2	0.481628651232482
COL9A2	0.245548389573445
COL9A3	0.122909915722763
COL11A1	0.12
MMP9	0.12
ASPN	0.12
THBS2	0.12
CILP	0.12
LOC100294145	0.12
GPC6	0.12
PARK2	0.12027144187208
CSMD1	0.12
SPARC	0.120542883744161
TGFB1	0.12027144187208
FGF10	0.360814325616241
SEC63	0.442985860592883
LRP5	0.12
PRKCSH	0.447524427548128
KCNJ11	0.149315722184673
ABCC8	0.133029209859855
AQP2	0.47863412953038
AVPR2	0.402629812741464
PRKCA	0.12
ABCD1	0.614910710333534
HMOX1	0.12
IFNG	0.12
PEX13	0.12
PEX26	0.12
SOD2	0.12027144187208
MAPT-AS1	0.12
LINC01432	0.12
C1orf127	0.12
SPPL2C	0.12
SLC14A2	0.12
HDAC9	0.12027144187208
TMPRSS6	0.123257302464964
SLC11A2	0.200814325616241
SOD1	0.12
TFRC	0.123538675858708
EDA	0.492486326115694
EDA2R	0.12
GJB6	0.442714418720803
MTHFR	0.125548389573445
MTR	0.122367031978602
CBS	0.122638473850682
CD4	0.12
GATA1	0.121085767488321
UROS	0.574939234486081
CPOX	0.448424629556154
PPOX	0.457577708336763
ALAD	0.2
PRNP	0.481088376032419
CLEC16A	0.122367031978602
IFIH1	0.122367031978602
GPNMB	0.12
FST	0.12
CSF3	0.12
ALB	0.120542883744161
GC	0.125448700484934
GFER	0.12027144187208
HGF	0.122171534976642
FAS	0.123267233986628
IL1RN	0.121085767488321
FASLG	0.12
INHBA	0.12
INS	0.12
KRT8	0.122909915722763
KRT18	0.122638473850682
SERPINC1	0.12
ATP7B	0.122909915722763
POMC	0.12
MAPK8	0.12
SCO1	0.12
TNF	0.209629949176314
CAST	0.12
CD74	0.12
HMBS	0.63251821323529
CPOX	0.12
CYP1A2	0.128272739815912
HFE	0.301114280524618
UROD	0.587022092032781
EREG	0.12
ALAS2	0.121357209360402
FECH	0.609405928021807
AREG	0.12
BTC	0.12
UROD	0.247057488674088
GABRB3	0.125700279313686
ANCR	0.12
MECP2	0.246795978323672
CDKL5	0.240542883744161
UBE3A	0.366118830991852
DNM1L	0.12
FARS2	0.12
FBXL4	0.12027144187208
CYTB	0.12
TRNL1	0.240542883744161
TRNL2	0.12
TRNR	0.12
TRNW	0.12
NDUFS2	0.12
NDUFV2	0.12
TMEM70	0.12
FOXRED1	0.12
MFF	0.12
C12orf65	0.12
SCO2	0.12
IL1A	0.12
IL1B	0.12
IL6	0.12
TRNA	0.12
TRNL2	0.12
TRNM	0.12027144187208
TRNW	0.12027144187208
RRM2B	0.12
TNF	0.12
VDAC1	0.12
IL1A	0.12
IL1B	0.12
TRNC	0.12
COX3	0.122724350242467
ND1	0.243267233986628
ND4	0.24
ND5	0.241085767488321
ND6	0.24027144187208
TRNF	0.12
TRNL1	0.249629949176314
TRNQ	0.12027144187208
TRNS1	0.12027144187208
NDUFS1	0.12
SOD1	0.12
SOD2	0.12
IL1A	0.12
IL1B	0.12
ND5	0.12
TRNF	0.12027144187208
TRNI	0.12
TRNK	0.123995683211084
TRNL1	0.122638473850682
TRNP	0.12
IL1A	0.12
IL1B	0.12
POLG	0.158406294920018
SOD1	0.120542883744161
SOD2	0.12
FUT2	0.12
NF1	0.133049072903183
RAPGEF3	0.12
TGFA	0.12027144187208
SEMA3A	0.121357209360402
PROKR2	0.26241751172908
DUSP6	0.12
FGF8	0.241085767488321
FGFR1	0.262950463951577
FLRT3	0.12
NSMF	0.121357209360402
KAL1	0.152917868348427
FEZF1	0.12027144187208
IL17RD	0.12
CHD7	0.2510730349285
WDR11	0.120542883744161
PROK2	0.257521626509971
SOX10	0.12027144187208
TACR3	0.12
SPRY4	0.12
KISS1R	0.123181357594843
HESX1	0.12027144187208
FGF17	0.12
HS6ST1	0.12
F2	0.12
NAMPT	0.12
CALCRL	0.12
IGSF6	0.12
IFI30	0.12
PRDX4	0.12
CTSC	0.12
FGL2	0.12
RAB32	0.12
CISH	0.12
EMB	0.12
CREM	0.12
CYP1A1	0.12
ADRBK1	0.12
ETS2	0.12
F13A1	0.12
FCGR3B	0.12
PHLDA1	0.12
ABCA6	0.12
FYB	0.12
QPCT	0.12
IPCEF1	0.12
CXCL2	0.12
HSD11B1	0.12
IFNG	0.120542883744161
IL1A	0.12
IL2	0.12
IL2RA	0.12
IL4	0.122638473850682
IL5	0.12
IL10	0.120542883744161
ITGAM	0.12
MXD1	0.12
MEOX1	0.12
MRC1	0.12
NFE2L2	0.12
NINJ1	0.12
NUMA1	0.12
CNTN3	0.12
TLR7	0.12
PIM1	0.12
PLAT	0.12
BCL2	0.12
RGS1	0.12
SAT1	0.12
CCL19	0.122724350242467
CIDEC	0.12
SELE	0.12
ST6GAL1	0.12
SLC2A3	0.12
BMP6	0.12
SPP1	0.12
STAC	0.12
TNF	0.132463920028956
TNFAIP6	0.12
CCR2	0.12
UPP1	0.12
ASRGL1	0.12
SLC7A5	0.12
CASP8	0.12
KMO	0.12
SOCS1	0.12
SOCS2	0.12
CD3D	0.12
TMSB10	0.12
IL32	0.12
CD36	0.12
CBR1	0.12
SLC29A3	0.12
RPL27A	0.12
GLI3	0.12027144187208
EPG5	0.12027144187208
GJB2	0.12
IL6	0.12
CXCL8	0.12
CDKN2B-AS1	0.12
DAB2IP	0.242638473850682
AGT	0.126710101931887
AGTR1	0.133278245645196
LDLR	0.12
LRP1	0.123724241339004
MMP9	0.150995369157127
MMP14	0.200542883744161
PTGS2	0.12027144187208
NCF1	0.12
SOD2	0.2
FBN1	0.127177040805927
MMP2	0.200814325616241
MMP9	0.200814325616241
ACTA2	0.125624334443566
TGFB2	0.121357209360402
TGFBR2	0.133268314123532
ASS1	0.45439635074192
LIG4	0.12027144187208
NSUN2	0.12027144187208
UBR1	0.562985860592883
RSS	0.124614511825365
CSH1	0.120814325616241
GH2	0.12
H19	0.122985860592883
IGF2	0.126514604929927
FOXP2	0.12027144187208
DHCR7	0.610363549988277
APC2	0.12
SETD2	0.12
NSD1	0.385287701365186
MID1	0.12
IRF6	0.575396241838457
GRHL3	0.12027144187208
FGFR3	0.24027144187208
FGFR2	0.240814325616241
TWIST1	0.452214884243614
FGF9	0.120542883744161
GDF5	0.120814325616241
NOG	0.122985860592883
FGD1	0.487328930546168
DLG4	0.20027144187208
ELN	0.278161140309738
TBL2	0.12
GTF2I	0.326514604929927
LIMK1	0.203257302464964
RFC2	0.120542883744161
CLIP2	0.201900093104562
WBSCR16	0.12
BAZ1B	0.321900093104562
GTF2IRD1	0.325428837441606
RBM8A	0.361628651232482
EPHA2	0.12027144187208
PTEN	0.12
PTPN11	0.479558075756796
RAF1	0.369087065432153
BRAF	0.240814325616241
AIC	0.12
CDK5RAP2	0.12
FLNB	0.241628651232482
APOL1	0.121085767488321
POLG	0.48868613990657
LMNB1	0.12027144187208
PLP1	0.497082245310177
MPZ	0.36
PMP22	0.32
DSPP	0.12
TP53	0.36563426596523
CDK4	0.124343069953285
MDM2	0.127600372418248
HMGA2	0.120814325616241
PRNP	0.587816554605694
LOC100128334	0.12
FAM13A	0.12
COPA	0.12
LRRC34	0.12
DSP	0.12
ATP11A	0.12
CTNNA3	0.12
IVD	0.12
MAPT	0.12
MUC2	0.12
CSMD1	0.12
DEPTOR	0.12
SOD2	0.12
TERT	0.120542883744161
OBFC1	0.12
DPP9	0.12
MTHFR	0.122638473850682
BMPR2	0.12027144187208
MYC	0.121357209360402
DEL11P13	0.121628651232482
PAX6	0.124071628081205
BDNF	0.126448591581471
WT1	0.246167218187726
NOS2	0.12
ATP2A2	0.12
PLN	0.12
TNF	0.12
KLHL41	0.12027144187208
PARK7	0.12
SOD2	0.12
ALK	0.224323062573814
HSP90AA1	0.120542883744161
STAT3	0.128977444821978
TWIST1	0.12027144187208
NPM1	0.120542883744161
TYK2	0.12
TTR	0.206167589841077
ASPA	0.54003061670715
TBC1D21	0.12027144187208
LOXL1	0.334966026621125
LTBP2	0.122909915722763
CACNA1A	0.24027144187208
IFNA2	0.12
PDE12	0.12
TNF	0.12
CTNNB1	0.247338862067832
APC	0.123528744337044
IGF2	0.127610303939913
PCNA	0.120814325616241
TGFA	0.12027144187208
TP53	0.129520328566139
PROM1	0.12
JAZF1	0.123800186209124
SUZ12	0.123528744337044
NUTM2A	0.120814325616241
NUTM2B	0.120542883744161
YWHAE	0.122442976848723
DDIT3	0.253843535476095
FUS	0.252224815765278
IL1A	0.12
CD99	0.12
MKI67	0.12
PDGFRA	0.12
BCL2	0.12
H3F3A	0.120814325616241
GRM1	0.12
MMP21	0.12
APC	0.123181357594843
RARA	0.12
MED12	0.121085767488321
BCOR	0.12
FOXO1	0.285933265511556
PAX3	0.357770146305819
PAX7	0.255220607879825
TP73	0.12
DMD	0.12027144187208
MYOD1	0.121628651232482
BUB1B	0.122995792114547
TFE3	0.127057488674088
ASPSCR1	0.244885953697445
NDRG1	0.12
EWSR1	0.131943442371533
HEY1	0.12
HES1	0.12
NOTCH2	0.12
PMS2	0.12
PON1	0.12
PTCH1	0.120542883744161
SMO	0.12027144187208
CDKN1B	0.12
CTNNB1	0.120542883744161
A2M	0.2
HRAS	0.120542883744161
NR1I3	0.12
DEFA5	0.12
APC	0.127067420195752
BCL2	0.12027144187208
TP53	0.123995683211084
NRAS	0.121085767488321
SRGAP1	0.12
BRAF	0.124071628081205
MINPP1	0.12027144187208
CDKN2A	0.12027144187208
CTNNB1	0.120542883744161
DAXX	0.12
EGFR	0.121085767488321
IGF1R	0.121085767488321
IGF2	0.128153187684073
MEN1	0.121357209360402
ABCB1	0.12027144187208
RB1	0.12027144187208
RRM1	0.120542883744161
SPARC	0.12
BRAF	0.120542883744161
TERT	0.12027144187208
TOP2A	0.12027144187208
TP53	0.260659376843095
ZNRF3	0.12
MED12	0.12
MSLN	0.12
AGTR2	0.12
STAT5A	0.12
CDH1	0.131430353192365
HPGD	0.12
RET	0.157848767439243
MSLN	0.120542883744161
EGFR	0.132158802416821
ERBB2	0.131430353192365
FGFR2	0.120814325616241
GNAS	0.123267233986628
IDH1	0.122171534976642
IDH2	0.121900093104562
IL6	0.126524536451591
KRAS	0.126710101931887
SMAD4	0.120542883744161
NOS2	0.12027144187208
PEG3	0.12027144187208
RNF43	0.12027144187208
PBRM1	0.12027144187208
PRKACA	0.12
PRKACB	0.12
PTGS2	0.133883261562752
PTPN3	0.12027144187208
KMT2C	0.12027144187208
ROBO2	0.12027144187208
SLC5A5	0.123267233986628
TP53	0.213049072903183
ARID1A	0.12027144187208
BAP1	0.121085767488321
CYP2A6	0.12
PYCARD	0.12027144187208
MTHFR	0.135992664366
POU4F1	0.120542883744161
CTNNB1	0.481628651232482
MUTYH	0.12
CHEK2	0.12
BRCA2	0.12
TP63	0.122724350242467
GNAS	0.12
TACC3	0.12
CYP2B6	0.12
CYP2C18	0.12
EGFR	0.120814325616241
FGFR1	0.12
FGFR3	0.12
IDH1	0.120542883744161
SEPT14	0.12
MGMT	0.120814325616241
NFKBIA	0.12
POR	0.12
PPARG	0.12
TACC1	0.12
TP53	0.121085767488321
VEGFA	0.12
LZTR1	0.12
CDKN2A	0.124353001474949
FOXR2	0.12
SUZ12	0.12027144187208
NF1	0.136501872370106
EED	0.12
AXL	0.12
MXI1	0.12027144187208
NRAS	0.12027144187208
YAP1	0.12027144187208
CAMTA1	0.122171534976642
WWTR1	0.121357209360402
IFNA2	0.12
TFE3	0.120814325616241
NDRG1	0.12
HIF1A	0.121085767488321
IFNB1	0.12
SMARCB1	0.193200512154618
CDKN1B	0.243267233986628
DAXX	0.120542883744161
MEN1	0.137587639858427
ATRX	0.120814325616241
PTHLH	0.12027144187208
BRAF	0.120542883744161
SSTR1	0.12027144187208
SSTR2	0.127348793589496
SSTR3	0.12027144187208
TYMS	0.122995792114547
GPC6	0.12
CHUK	0.12
COL11A2	0.12
HAPLN1	0.12
FGFR2	0.12
HOXA11	0.12
HOXD11	0.12
HOXD12	0.12
HOXD13	0.124343069953285
IRF6	0.12
MIR17HG	0.12
SALL1	0.12027144187208
TBX3	0.12027144187208
TGFB2	0.12
CACNA1C	0.12
TP63	0.121085767488321
BAP1	0.12
UVM1	0.12
UVM2	0.12027144187208
EIF1AX	0.120814325616241
SF3B1	0.122442976848723
GNA11	0.127057488674088
GNAQ	0.129500465522811
BAP1	0.126786046802008
FGFR1	0.204343069953285
FGFR2	0.331867497501413
PDE4D	0.122714418720803
PRKAR1A	0.122442976848723
MYBPC1	0.12
MYH3	0.120542883744161
TNNI2	0.12
TNNT3	0.120542883744161
TPM2	0.480542883744161
FOXL2	0.448067311292288
HOXD13	0.36
PIEZO2	0.36027144187208
FBN2	0.570781730013091
KCNQ2	0.135743628580658
KCNQ3	0.12868613990657
COL2A1	0.561628651232482
ANKRD11	0.242985860592883
DPP6	0.12
GLI3	0.241900093104562
RP1	0.44027144187208
COMT	0.134581916222216
GP1BB	0.12
ARVCF	0.12
TBX1	0.456286512324818
HIRA	0.121085767488321
UFD1L	0.121357209360402
FOXF1	0.12
HOXD13	0.24
PCSK5	0.2
ACADM	0.579902471185298
ACADL	0.12
GCNT2	0.12
ERCC1	0.120542883744161
ERCC2	0.240542883744161
ERCC5	0.240542883744161
ERCC6	0.481085767488321
SLC26A2	0.450043349266971
ALPL	0.560542883744161
TTC7A	0.361085767488321
RMRP	0.373029209859855
BTD	0.574611710787208
LIPA	0.12
NPC1	0.142573282644383
NR0B1	0.353930234010038
EFNB1	0.564885953697445
FGS2	0.121085767488321
FLNA	0.12027144187208
CASK	0.120814325616241
FGS3	0.12027144187208
MED12	0.362442976848723
UMPS	0.12027144187208
LMNB2	0.360814325616241
SLCO1B1	0.240814325616241
SLCO1B3	0.241085767488321
HAL	0.480814325616241
CTH	0.440814325616241
CPS1	0.122367031978602
NAGS	0.12
GLUD1	0.122724350242467
OTC	0.24
TYMS	0.12
PTH	0.140010753663822
HMOX1	0.12
KIT	0.28124280881607
SAA1	0.128414698034489
ALAS2	0.48895758177865
HBB	0.12027144187208
ELANE	0.484614511825365
BTK	0.590130047800914
AGPAT2	0.136326238411475
BSCL2	0.137954889643957
SLC39A4	0.564071628081204
REN	0.121085767488321
SCNN1A	0.120542883744161
SCNN1B	0.561628651232482
SCNN1G	0.361628651232482
HLA-DPB1	0.127057488674088
MYH7	0.243528744337044
TIA1	0.120542883744161
SCN4A	0.128414698034489
PLXND1	0.122995792114547
REV3L	0.12
ANTXR2	0.12
IBSP	0.12
TNFRSF11B	0.12
PTHLH	0.12
SPP1	0.12
TNF	0.124734063957204
TNFSF11	0.12
NR2F2	0.12
SPRED1	0.122367031978602
GNAS	0.12
PMS2	0.12
FOXC2	0.12
CHD8	0.120814325616241
GNAS	0.121357209360402
SMAD4	0.12
HDAC4	0.12027144187208
FREM1	0.12027144187208
GNAI2	0.12
GNAS	0.12
POMC	0.127891677333657
PPARG	0.12
AIP	0.122367031978602
USP8	0.361085767488321
EPB42	0.12
ANK1	0.12
SLC4A1	0.12
SPTA1	0.12
SPTB	0.12
SERPINA1	0.438751951863235
SEPT9	0.24027144187208
ISCA2	0.12
DIAPH1	0.12
SPG20	0.12
EPB41L4A	0.12
APP	0.12
WRN	0.131943442371533
KL	0.123800186209124
CLHC1	0.12
CDH5	0.12
CTNNB1	0.12
JUP	0.12
DYRK1A	0.12
SOX17	0.12
SYCP3	0.32
SYNSTH	0.12
SETX	0.12
ADCK3	0.12
SETX	0.12
ADCK3	0.12
IFT43	0.12
ABI3BP	0.12
TOMM40	0.12
SLCO6A1	0.12
APOC1	0.12
APOE	0.122367031978602
ADD3	0.12
ADRA1B	0.12
CYP3A5	0.122367031978602
NQO1	0.12
FOS	0.12
ALOX5AP	0.12
MTOR	0.12
GABRR2	0.12
LAT	0.12
NFE2L2	0.12
P2RX1	0.12
ABCB1	0.122367031978602
PLAT	0.12
PON1	0.12
PRKCD	0.12
BCHE	0.12
BCL2L1	0.12
RNASE6	0.12
SRSF5	0.12
ST8SIA1	0.12
TGM1	0.12
TIMP3	0.12
CASP3	0.12
CRISPLD2	0.12
CCK	0.12
CD3D	0.12
GNAQ	0.24027144187208
RASA1	0.12027144187208
CTGF	0.12
FREM1	0.20027144187208
DIH1	0.12
ZFPM2	0.201900093104562
GATA4	0.201628651232482
GATA6	0.12027144187208
IGF1R	0.12
IGF2R	0.12
INSR	0.12
MYOD1	0.12
FGFRL1	0.12027144187208
WT1	0.12027144187208
HTC1	0.12
KRAS	0.228154009826231
SMAD4	0.139543814789782
RBBP8	0.12
SOD2	0.121900093104562
STK11	0.122171534976642
TP53	0.156916094602921
ACVR1B	0.120814325616241
IL21R	0.12
MAPT	0.431670585750864
PSEN1	0.247610303939913
CDH13	0.12
CENPCP1	0.12
PROKR2	0.122367031978602
COMT	0.122367031978602
ADORA2A	0.122367031978602
SGCZ	0.12
CYP2D6	0.124734063957204
LINGO2	0.12
CD55	0.12
DRD1	0.12
DRD2	0.122367031978602
DRD3	0.12
DRD4	0.12
EPHX1	0.12
AKT1	0.122367031978602
FHIT	0.12
RALY	0.12
ZNF423	0.12
ASTN2	0.12
ACSL6	0.12
FKBP15	0.12
PSD3	0.12
FOS	0.12
GABRG2	0.12
AK5	0.12
RGS17	0.12
PCOLCE2	0.12
GDNF	0.12
GRM2	0.12
GSTM1	0.124734063957204
GSTP1	0.122367031978602
GSTT1	0.124734063957204
NRG1	0.12
AOAH	0.12
HTR1B	0.12
HTR3A	0.12
HTR6	0.12
COL28A1	0.12
SH3RF3	0.12
ARRB2	0.122367031978602
ACHE	0.12
MYO5B	0.12
NOS1	0.12
NPY1R	0.122367031978602
OPRM1	0.122367031978602
SERPINA5	0.12
PDE4B	0.12
PDE4D	0.12
PDE6C	0.12
PDYN	0.12
PLAT	0.12
CCHCR1	0.12
POU5F1	0.12
MARC2	0.12
PRKG1	0.12
MAP2K5	0.12
RELA	0.12
BDNF	0.124734063957204
CSMD1	0.12
SMYD3	0.12
MARC1	0.12
SLC6A3	0.12
SLC6A4	0.122367031978602
SLC6A9	0.12
SNCA	0.12
PRDM2	0.12
ZNF385D	0.12
TRPM3	0.12
CUBN	0.12
DCSTAMP	0.12
USP48	0.12
LARGE	0.12
PICK1	0.12
RAPGEF5	0.12
HS3ST4	0.12
MIR665	0.12
MIR301B	0.12
HDAC5	0.12
GPHN	0.12
SIGMAR1	0.12
CES1	0.12
EHMT2	0.12
CHRM5	0.12
CNR1	0.122367031978602
COMT	0.122367031978602
CREB1	0.12
CRH	0.2
CRHBP	0.12
CRHR1	0.2
CRHR2	0.12
DNAH8	0.12
DRD1	0.12
DRD2	0.204734063957204
DRD3	0.124734063957204
EGR1	0.2
ESR2	0.12
FDFT1	0.12
FGF2	0.12
ARC	0.12
FOS	0.12
FOSB	0.12
APOL2	0.12
GABBR1	0.12
GABRA2	0.12
GABRG2	0.12
GAD1	0.12
GAD2	0.12
GPSM1	0.12
GDNF	0.12
AGO2	0.12
GRIA1	0.12
GRIA2	0.12
GRIN1	0.12
NR3C1	0.12
GRM5	0.12
HCRT	0.12
HCRTR1	0.12
HTR1A	0.12
HTR1B	0.12
HTR2A	0.12
ILK	0.12
JUND	0.12
ATP9B	0.12
CCSER1	0.12
MIR130A	0.12
MIR136	0.12
MIR137	0.12
MIR138-1	0.12
MIR154	0.12
MIR186	0.12
MIR212	0.12
MIR181A1	0.12
MECP2	0.12
MIR148B	0.12
MIR324	0.12
MIR337	0.12
MIR376C	0.12
MIR369	0.12
NGF	0.12
NPY	0.122367031978602
NPY2R	0.122367031978602
NTRK2	0.12
MIR380	0.12
MIR384	0.12
OPRK1	0.122367031978602
OPRM1	0.12
KLHL5	0.12
PDYN	0.122367031978602
GHRL	0.12
POMC	0.12
TENM3	0.12
MAPK1	0.12
MAPK3	0.12
PRL	0.12
MIR488	0.12
LRRC7	0.12
SYT13	0.12
BCHE	0.12
NPS	0.12
BDNF	0.12
SLC1A2	0.12
SLC6A3	0.124734063957204
SLC6A4	0.12
SNCA	0.12
TACR3	0.122367031978602
TYK2	0.12
GCC1	0.12
ICE2	0.12
MANEA	0.124734063957204
CALM1	0.12
CALM2	0.12
CAMK4	0.12
CAMK2A	0.12
COL21A1	0.12
CAMK2B	0.12
CES2	0.12
CCKBR	0.12
RPS6KA5	0.12
HOMER2	0.12
HOMER1	0.12
SCARB1	0.12
CARTPT	0.122367031978602
HDAC4	0.12
ASPG4	0.12
DISC1	0.126448591581471
ASPG1	0.12
ASPG2	0.12
ASPG3	0.12
SLC6A4	0.12
PHOBS	0.12
SGOL1	0.12
AHR	0.12
PPARG	0.12
DRD4	0.12
S100B	0.12
CDH13	0.12
FARP1	0.12
INADL	0.12
ABCC4	0.12
ADARB2	0.12
CFTR	0.12
KLF12	0.12
CHRM2	0.12
CHRNA5	0.122367031978602
SLC2A13	0.12
XKR4	0.12
CSMD3	0.12
ANO4	0.12
CNR1	0.12
BPIFA2	0.12
MACROD2	0.12
MPP7	0.12
C10orf82	0.12
LDLRAD3	0.12
OR51E1	0.12
C19orf18	0.12
CYP2D6	0.122367031978602
DDX1	0.12
ZNF366	0.12
DNAH8	0.12
DOCK1	0.12
DRD2	0.138936255828816
DSCAM	0.12
EHHADH	0.12
ETV6	0.12
FAAH	0.12
FHIT	0.12
PLA2R1	0.12
LIMCH1	0.12
SAMD4A	0.12
XPO6	0.12
FKBP15	0.12
SYNE1	0.12
CERS6	0.12
RHBDD3	0.12
HSPA12A	0.12
TIAM2	0.12
FAM184B	0.12
GRIA4	0.12
GRIK2	0.12
CTNNA3	0.12
CD274	0.12
GRM5	0.12
GRM7	0.12
NME7	0.12
TMPRSS7	0.12
INSR	0.12
AFF3	0.12
ABLIM1	0.12
C5orf63	0.12
MSRA	0.12
MYO6	0.12
ATP1B1	0.12
NPY	0.12
NRCAM	0.12
OPRD1	0.124734063957204
PBX1	0.12
POLR1D	0.12
SLC45A2	0.12
PDE1C	0.12
MPC1	0.12
PMAIP1	0.12
CHCHD3	0.12
APPL2	0.12
CCDC91	0.12
PACS1	0.12
FRMD4A	0.12
WDR11	0.12
PARVA	0.12
PRKCE	0.12
PRKCH	0.12
MYO5C	0.12
TENM2	0.12
QSOX1	0.12
GBA3	0.12
RAD51B	0.12
XYLT1	0.12
CSMD1	0.12
CDCP1	0.12
PCDH15	0.12
SLC6A4	0.134202191871612
SLC10A2	0.12
SLC22A3	0.12
TSSC1	0.12
FAM184A	0.12
ZNF385D	0.12
TTC21B	0.12
THSD4	0.12
SEMA6D	0.12
CSRNP3	0.12
ZNF606	0.12
FHOD3	0.12
CSRP3	0.12
COLEC12	0.12
C10orf11	0.12
BCAR3	0.12
LDOC1L	0.12
FAM126A	0.12
AGBL4	0.12
MKNK1	0.12
PRPF4	0.12
ZNF804A	0.12
PIWIL1	0.12
CADPS2	0.12
NRXN3	0.12
AKAP7	0.12
CXCL14	0.12
CHD1L	0.12
SLK	0.12
PRL	0.12
PTGER1	0.12
PTGER2	0.12
PTGER4	0.12
CYP27A1	0.51725705712665
MERTK	0.12
C6orf10	0.12
BTNL2	0.12
GLT8D2	0.12
RNF7	0.12
CHD2	0.12
DNM1	0.12
MAPK10	0.12
SCN1A	0.12
HBB	0.12
GNE	0.123724241339004
DMD	0.12027144187208
KIT	0.760239543636234
MTHFR	0.12
MTRR	0.12
PDGFRA	0.615647293561465
SDHA	0.123528744337044
SDHB	0.249510397044475
SDHC	0.244624443347029
FOXC2	0.120814325616241
MCOLN1	0.452681823117654
DUX4	0.12868613990657
CDKN1A	0.12
COL3A1	0.12
DCN	0.12
ACAN	0.12
ELN	0.12
DUX4L1	0.131139048276957
SMCHD1	0.120814325616241
FRG1	0.125428837441606
GSTT2	0.12
HSPA1B	0.12
HSPA4	0.12
LUM	0.12
CFTR	0.121085767488321
CTRC	0.241357209360402
PRSS1	0.268229954696352
SPINK1	0.244885953697445
KCNE3	0.120814325616241
SCN4A	0.569238955172394
KCNE3	0.120542883744161
SCN4A	0.251691863542781
CACNA1S	0.259302167482694
DIP	0.12
SFTPC	0.2
CTSK	0.567871814290329
SOD2	0.12
TP53	0.128414698034489
KRAS	0.12
RET	0.32
TFG	0.120542883744161
EIF1AX	0.12027144187208
ETV6	0.12
FOXE1	0.124071628081205
ERC1	0.120542883744161
ALK	0.120542883744161
HRAS	0.12
KRAS	0.123995683211084
NRAS	0.122638473850682
NTRK1	0.126243163057847
NTRK3	0.12
NDUFA13	0.12
PCM1	0.24027144187208
TRIM33	0.24
PPARG	0.121628651232482
PRKAR1A	0.12
RET	0.179022438373265
TRIM27	0.12027144187208
BRAF	0.324734063957204
NKX2-1	0.123800186209124
TPR	0.12027144187208
DIRC3	0.12
PAX8	0.122985860592883
CCDC6	0.252486326115694
NCOA4	0.244071628081205
TRIM24	0.24
GOLGA5	0.24
COL3A1	0.120542883744161
ABCA12	0.246514604929927
ALB	0.121357209360402
IL6	0.12
TNFRSF1B	0.12
LYST	0.12
IGL	0.12
HOXD10	0.360814325616241
CAV3	0.36
LMBR1	0.120542883744161
COL4A3	0.242442976848723
COL4A4	0.243257302464964
ALDOB	0.12
CXCL1	0.12
IFNG	0.120542883744161
IL2	0.12
IL4	0.12027144187208
IL5	0.12027144187208
IL6	0.12
IL9	0.12
IL10	0.125005505829284
IL13	0.12
IL18	0.12
LEP	0.12
IL22	0.12
CCL2	0.12
CCL5	0.12
TGFB1	0.122367031978602
C1S	0.12
BTK	0.12
GNAS	0.12
HMGCR	0.12
ABCG8	0.125448700484934
CCK	0.122724350242467
HRH2	0.12
MYH7	0.12
