__mclCluster	name	PRWP	score
42.0	SHTN1	0.0	-1
961.0	SOCS2	0.0	-1
1217.0	CSN3	0.0	-1
31.0	SNAI3	0.0	-1
1827.0	UCKL1	0.0	-1
1827.0	RNF19B	0.0	-1
343.0	RPLP0P6	0.0	-1
663.0	TGFBRAP1	0.0	-1
79.0	RGS10	0.0	-1
1044.0	STX5	0.0	-1
1761.0	IGHG4	0.0	-1
440.0	BSPRY	0.0	-1
248.0	MARCH9	0.0	-1
264.0	FAM45A	0.0	-1
187.0	ACAP3	0.0	-1
-1	PNMA2	-1	-1
122.0	PEPD	0.0	-1
613.0	DEFB4B	0.0	-1
1828.0	VPS26A	0.0	-1
1829.0	SEPT11	0.0	-1
368.0	POLE3	0.0	-1
144.0	TRIM54	0.0	-1
117.0	IARS2	0.0	-1
1445.0	CD151	0.478322024766	-1
661.0	CNOT1	0.0	-1
1830.0	ALG11	0.0	-1
1830.0	UBE2G2	0.0	-1
58.0	PAK4	0.0	-1
1071.0	AGTRAP	0.0	-1
1831.0	GTF3A	0.0	-1
737.0	RELT	0.0	-1
60.0	TCEAL3	0.0	-1
355.0	GNAZ	0.0	-1
665.0	SCP2	0.0	-1
1832.0	CLDN7	0.932244568943	0.122724350242
1832.0	EPCAM	0.932244568943	0.12
217.0	RSRC1	0.0	-1
1833.0	DRG2	0.0	-1
1834.0	PSMA4	0.0	-1
402.0	COL3A1	0.0	-1
1072.0	GPC4	0.0	-1
1603.0	ARRDC1	0.0	-1
1835.0	TEAD2	0.0	-1
1835.0	VGLL1	0.0	-1
301.0	FCRL3	0.0	-1
49.0	BRK1	0.0	-1
229.0	MAPK15	0.0	-1
373.0	UBAP2L	0.0	-1
-1	MARCKS	-1	-1
15.0	MSL3	0.0	-1
770.0	RAB11FIP4	0.0	-1
1073.0	TMED3	0.0	-1
335.0	C19orf68	0.0	-1
1238.0	ZNF212	0.0	-1
-1	HMG20B	-1	-1
1058.0	IFIT3	0.0	-1
742.0	TJP2	0.0	-1
17.0	UBE2K	0.0	-1
1524.0	MAD2L1BP	0.0	-1
136.0	BCL6	0.0	-1
214.0	BACH2	0.0	-1
54.0	SHROOM1	0.0658415006638	-1
231.0	CYP4V2	0.0	-1
64.0	PAH	0.0817661218224	-1
64.0	QDPR	0.0817661218224	-1
1836.0	LMBR1L	0.0	-1
1836.0	SCGB1A1	0.0	-1
386.0	PDE3A	0.188541625718	-1
113.0	WDR53	0.0	-1
1074.0	IL24	0.307955364106	0.120271441872
1074.0	IL20RB	0.307955364106	-1
179.0	CD59	0.0	-1
94.0	PLPP2	0.188541625719	-1
642.0	APOBEC1	0.0	-1
-1	FASN	-1	-1
91.0	PHF6	0.0	-1
-1	IBTK	-1	-1
666.0	LILRB2	0.0	-1
666.0	CD1D	0.0	-1
1837.0	MTHFD2	0.460890504647	-1
1741.0	TICAM2	0.0	-1
57.0	ZBTB1	0.0756340805191	-1
12.0	UTP15	0.0249130002512	-1
391.0	AGTPBP1	0.0	-1
594.0	BRD3	0.0	-1
106.0	SLC27A4	0.0921781009294	-1
704.0	CREB3L4	0.0	-1
930.0	OSR1	0.0	-1
550.0	GZMK	0.230445252323	-1
323.0	TSC22D3	0.0	-1
943.0	CXCL6	0.0	-1
-1	LAP3	-1	-1
28.0	PELI2	0.116094589466	-1
137.0	DOK4	0.102420112144	-1
213.0	PPP1R13B	0.0	-1
391.0	PYGM	0.0	-1
1648.0	YIF1A	0.0	-1
145.0	SETD2	0.0	-1
61.0	INO80E	0.0	-1
57.0	TMEM87A	0.0756340805191	-1
667.0	SEC23IP	0.0	-1
920.0	AKAP13	0.0	-1
240.0	FUCA1	0.0	-1
949.0	SEMA4A	0.0	-1
1838.0	TIA1	0.0	-1
595.0	KLF2	0.0	-1
154.0	OSBP	0.0	-1
1839.0	PCM1	0.0	-1
1722.0	FKBP1B	0.0	-1
1507.0	PARVB	0.0	-1
-1	POLA1	-1	-1
436.0	FBXL19	0.0	-1
336.0	ALPL	0.188541625718	-1
132.0	TMEM57	0.0	-1
368.0	CPSF2	0.0	-1
1840.0	WIF1	0.0	-1
491.0	NLRP3	0.0	-1
1036.0	FZD1	0.0	-1
576.0	BIN3	0.0	-1
1075.0	SEC31A	0.0	-1
1841.0	RAC2	0.0	-1
1842.0	PSMC3IP	0.460890504647	0.12
1842.0	MND1	0.460890504647	-1
847.0	BIN1	0.0	-1
152.0	F13A1	0.115222626162	-1
276.0	CENPN	0.0	-1
1247.0	HNRNPA1	0.0	-1
-1	NCOR2	-1	-1
1.0	RPL30	0.0154488437312	-1
41.0	DTX1	0.0	-1
189.0	TSR2	0.0	-1
103.0	R3HDM1	0.0	-1
355.0	ADORA1	0.0	-1
954.0	KHDRBS3	0.0	-1
421.0	CCT7	0.192727049579	-1
1811.0	NAGA	0.0	-1
433.0	FANK1	0.0	-1
614.0	VIPR1	0.0	-1
371.0	EPS8	0.184356201859	-1
1451.0	VIL1	0.0	-1
1843.0	SEPT5	0.0	-1
29.0	WBSCR22	0.0402587467539	-1
971.0	PRND	0.0	-1
40.0	RAP1GAP2	0.0	-1
-1	SMU1	-1	-1
668.0	COL5A2	0.0	-1
-1	COL5A1	-1	-1
649.0	U2AF1L4	0.0	-1
574.0	PHTF1	0.0	-1
1844.0	HMGA1	0.0	-1
881.0	SLC35B2	0.0	-1
285.0	HTT	0.0	-1
162.0	MDFI	0.0	-1
140.0	HSD17B11	0.115222626162	-1
641.0	WDCP	0.0	-1
1045.0	HSDL1	0.0	-1
1.0	QARS	0.0154488437312	0.12
178.0	STIL	0.0	-1
749.0	SAT1	0.0	-1
-1	DSG2	-1	-1
894.0	ODF1	0.0	-1
77.0	CNGA2	0.0803029373248	-1
170.0	DYSF	0.0	-1
1075.0	MYOM2	0.0	-1
44.0	CHD5	0.070656948216	-1
135.0	ACY1	0.0	-1
38.0	AHCTF1	0.0695859313965	-1
-1	TBCD	-1	-1
834.0	CMBL	0.0	-1
-1	AP3M1	-1	-1
565.0	COL2A1	0.0	-1
46.0	MCF2L	0.0	-1
505.0	EIF5A2	0.0	-1
69.0	TCEB2	0.0	-1
437.0	SNAPC5	0.0	-1
406.0	IL17F	0.184773218463	-1
135.0	BBS2	0.0	-1
165.0	LAMP1	0.0	-1
1008.0	PPIL1	0.0	-1
1230.0	MYCBP2	0.0	-1
-1	TTLL12	-1	-1
1845.0	HHIP	0.0	-1
1846.0	SHH	0.0	-1
1343.0	TNNC2	0.0	-1
-1	TRIM24	-1	-1
1.0	RPL14	0.0154488437312	-1
1847.0	NUP214	0.0	-1
669.0	SARM1	0.0	-1
1848.0	HOXB8	0.0	-1
1.0	RPL15	0.0154488437312	-1
1076.0	ARPC3	0.0	-1
457.0	TCFL5	0.0	-1
612.0	STMN2	0.0	-1
-1	SRBD1	-1	-1
544.0	HOXA13	0.0	-1
39.0	FBXO6	0.14664579722	-1
30.0	SERPINB9	0.0401227630785	-1
164.0	BOC	0.0	-1
3.0	FAH	0.0417142146659	-1
27.0	CFAP43	0.159122583419	-1
393.0	CHGB	0.0	-1
233.0	SYTL4	0.0	-1
646.0	CHD3	0.0	-1
31.0	GLI3	0.0	-1
1849.0	PSMB9	0.0	-1
1077.0	NAXE	0.0	-1
1077.0	APOA2	0.0	-1
804.0	KRT82	0.0	-1
78.0	FBXL12	0.0	-1
606.0	PREX1	0.0	-1
-1	HIST1H2BK	-1	-1
154.0	HIRIP3	0.0	-1
956.0	CATSPER2	0.0	-1
662.0	ADAM29	0.0	-1
662.0	ABI2	0.0	-1
1419.0	CXCL12	0.567611184178	0.147786386169
663.0	TGFB2	0.0	-1
381.0	GNG12	0.0	-1
1421.0	CCM2	0.0	-1
10.0	NCKAP5	0.0693435225945	-1
47.0	CUX2	0.0	-1
191.0	RRAGC	0.0	-1
1013.0	CBWD1	0.0	-1
848.0	MUC6	0.0	-1
17.0	NAA20	0.0	-1
-1	MPHOSPH8	-1	-1
1446.0	HPCA	0.0	-1
78.0	HP	0.0	-1
708.0	DCAF11	0.0	-1
124.0	ORMDL1	0.0	-1
40.0	MADD	0.0	-1
1432.0	PRELP	0.0	-1
942.0	GIT1	0.0	-1
1078.0	MCHR1	0.0	-1
81.0	OC90	0.0839878265742	-1
3.0	KDM3A	0.0417142146659	-1
588.0	NEK1	0.0	-1
1742.0	GRID1	0.0	-1
1850.0	PLXDC1	0.0	-1
1850.0	NID1	0.0	-1
362.0	PROCR	0.370380470136	-1
1148.0	CRYBB3	0.0	-1
995.0	HSPB11	0.0	-1
1040.0	GEMIN5	0.0	-1
339.0	KCTD6	0.0	-1
1756.0	CYP4B1	0.0	-1
1851.0	TGFBR1	0.0	-1
1852.0	USP17L7	0.0	-1
1852.0	USP17L2	0.0	-1
-1	PC	-1	-1
18.0	TOP3B	0.0297348712675	-1
1853.0	KSR1	0.0	-1
1486.0	PAF1	0.0	-1
62.0	CCNG1	0.0	-1
-1	RYR2	-1	-1
1652.0	MID2	0.0	-1
28.0	TMEM109	0.116094589466	-1
965.0	MUC5B	0.0	-1
1854.0	SSBP4	0.0	-1
661.0	ZFP36	0.0	-1
766.0	FAAP24	0.0	-1
399.0	RPP21	0.0	-1
634.0	TAB3	0.253457454648	-1
1687.0	GOLGA3	0.0	-1
-1	ACBD3	-1	-1
82.0	EHHADH	0.0837982735722	-1
16.0	C12orf10	0.0	-1
354.0	NOTCH4	0.184356201859	0.12
559.0	MFNG	0.0	-1
250.0	ZNRF4	0.0	-1
187.0	FUNDC2	0.0	-1
1079.0	DOC2A	0.0	-1
1079.0	DYNLT1	0.0	-1
120.0	TGS1	0.0	-1
298.0	CACNA1F	0.0	-1
-1	RNF4	-1	-1
1805.0	POLE4	0.0	-1
1080.0	ETV1	0.345614006973	0.134978960573
221.0	DNAH1	0.0	-1
12.0	NES	0.0249130002512	-1
236.0	ATP13A4	0.0	-1
1855.0	AP2M1	0.0	-1
1855.0	L1CAM	0.0	-1
1848.0	PBX2	0.0	-1
1856.0	BEX2	0.0	-1
1857.0	GCK	0.0	-1
1857.0	PFKFB1	0.0	-1
61.0	CCDC87	0.0	-1
429.0	EIF4G3	0.0	-1
1192.0	MAGEA4	0.0	-1
1587.0	HOXD12	0.0	-1
1858.0	VASH1	0.0	-1
1858.0	SVBP	0.0	-1
155.0	NDUFS2	0.0	-1
-1	GOLGB1	-1	-1
1859.0	CLEC7A	0.0	-1
1081.0	IGFBP7	0.65706993914	0.125720142357
123.0	BRCA2	0.250575864028	0.173585928134
9.0	ZNF224	0.0	-1
165.0	PTP4A1	0.0	-1
60.0	ARL6IP4	0.0	-1
-1	NSUN2	-1	-1
231.0	EFCAB6	0.0	-1
627.0	BMP8B	0.0	-1
213.0	LATS1	0.0	-1
-1	PSMB6	-1	-1
5.0	LARP1	0.0139663789287	-1
833.0	RHOT1	0.0	-1
44.0	DCLK1	0.070656948216	-1
355.0	CNR1	0.0	-1
626.0	BLMH	0.0	-1
238.0	PAWR	0.154672709727	0.120814325616
434.0	CENPT	0.0	-1
622.0	PDE6H	0.0	-1
1082.0	WAPL	0.0	-1
1860.0	ZWINT	0.0	-1
341.0	XAGE1E	0.0	-1
1861.0	TM4SF1	0.0	-1
1861.0	ANPEP	0.0	-1
1.0	TEFM	0.0154488437312	-1
14.0	MDH1	0.110663727135	-1
60.0	WDR17	0.0	-1
372.0	MUC12	0.0	-1
518.0	GRPEL1	0.0	-1
10.0	NFS1	0.0693435225945	-1
509.0	DMRTC2	0.0	-1
128.0	DCAF15	0.0	-1
1747.0	PCID2	0.0	-1
306.0	TGM3	0.188541625718	-1
859.0	SMARCA1	0.0	-1
859.0	CECR2	0.0	-1
10.0	GSTZ1	0.0693435225945	-1
75.0	RNF19A	0.0	-1
520.0	BCL2L10	0.0	-1
72.0	CD38	0.0	-1
1814.0	DOCK10	0.0	-1
650.0	ARL14	0.0	-1
1246.0	EHBP1	0.657293730824	0.171136629858
256.0	PRRX2	0.0	-1
1862.0	INSRR	0.0	-1
1862.0	KRT27	0.0	-1
294.0	SLC1A3	0.0	-1
1658.0	CTSH	0.0	-1
349.0	F8A3	0.0	-1
77.0	SLC22A4	0.0803029373248	-1
1863.0	PUS7	0.0	-1
1864.0	PLCB2	0.0	-1
17.0	PITPNB	0.0	-1
238.0	SPSB2	0.154672709727	-1
429.0	NECAB3	0.0	-1
660.0	IVNS1ABP	0.230445252323	0.12
292.0	SFMBT1	0.0	-1
1027.0	PIGC	0.0	-1
1083.0	CACTIN	0.0	-1
1083.0	LST1	0.0	-1
1606.0	RAB9B	0.0	-1
167.0	SCN4A	0.0	-1
46.0	SEMA6A	0.0	-1
-1	LPL	-1	0.122995792115
1262.0	PAPPA	0.0	-1
452.0	TTLL10	0.0	-1
543.0	JMJD6	0.0	-1
1865.0	STOML1	0.0	-1
1195.0	BLOC1S6	0.0	-1
335.0	ZNF773	0.0	-1
292.0	PHF20L1	0.0	-1
747.0	L3MBTL3	0.0	-1
125.0	PTHLH	0.213437661962	0.12980170196
97.0	ONECUT2	0.0	-1
962.0	TP53TG1	0.0	-1
1866.0	RPS21	0.0	-1
-1	SWAP70	-1	-1
1018.0	SPICE1	0.0	-1
993.0	ACE	0.662435703482	0.125091382221
80.0	KIT	0.0837982735722	-1
191.0	DAP	0.0	-1
126.0	ANKRD12	0.0	-1
1867.0	AOC1	0.0	-1
479.0	LPCAT1	0.0	-1
441.0	ADCY1	0.230445252323	-1
400.0	UBXN2A	0.0	-1
427.0	EPC1	0.0	-1
54.0	C1orf106	0.0658415006638	-1
739.0	EMSY	0.0	-1
245.0	JCHAIN	0.0	-1
967.0	EIF3L	0.0	-1
1868.0	WDR70	0.0	-1
1426.0	MYLK	0.0	-1
202.0	LUC7L2	0.0	-1
252.0	RYR3	0.0	-1
-1	PNPT1	-1	-1
1074.0	IL19	0.307955364106	-1
72.0	LAT2	0.0	-1
1869.0	NFAT5	0.0	-1
130.0	AGGF1	0.0	-1
-1	ARIH2	-1	-1
350.0	CPNE2	0.0	-1
473.0	CD28	0.0	-1
-1	NEK2	-1	-1
1073.0	GORASP1	0.0	-1
1.0	KLHL15	0.0154488437312	-1
1.0	BOP1	0.0154488437312	-1
1846.0	GAS1	0.0	-1
1291.0	RNF43	0.0	-1
1384.0	ITIH2	0.0	-1
479.0	PPP1R14C	0.0	-1
1.0	SRPX	0.0154488437312	-1
272.0	ADGRA3	0.0	-1
269.0	LIPM	0.0	-1
-1	KRT7	-1	-1
1.0	KLHL18	0.0154488437312	-1
765.0	ZNF608	0.0	-1
4.0	MRPL40	0.0	-1
-1	SLC25A5	-1	-1
14.0	DNAJC13	0.110663727135	-1
11.0	PREX2	0.0	-1
59.0	NELFCD	0.0	-1
1870.0	SEMG2	0.0	-1
657.0	IGFL3	0.0	-1
9.0	FAM179B	0.0	-1
631.0	RBBP8	0.0	-1
1080.0	CNTNAP2	0.345614006973	-1
1080.0	KCNA2	0.345614006973	-1
370.0	TNFSF11	0.0	-1
632.0	SERPINB13	0.0	-1
57.0	NUDT9	0.0756340805191	-1
140.0	TTC27	0.115222626162	-1
22.0	ICE1	0.0667378322835	-1
835.0	PKHD1	0.0	-1
104.0	ABTB2	0.0	-1
45.0	HEATR1	0.0	-1
332.0	TUB	0.0	-1
1084.0	MOB1B	0.0	-1
1084.0	MST1	0.0	-1
1871.0	RUSC2	0.0	-1
1871.0	RAB1A	0.0	-1
864.0	ALG2	0.0	-1
864.0	SRI	0.0	-1
846.0	KCNJ2	0.0	-1
348.0	FUT4	0.0	-1
62.0	CYB5R3	0.0	-1
-1	SNAP91	-1	-1
81.0	FOXL1	0.0839878265742	-1
1746.0	REXO1	0.460890504647	-1
519.0	ROR1	0.0	-1
1872.0	CASR	0.0	-1
72.0	SPRED2	0.0	-1
404.0	SUGP1	0.0	-1
1654.0	MRPS31	0.0	-1
558.0	OLR1	0.0	-1
38.0	SOX17	0.0695859313965	-1
860.0	TEAD1	0.307955364106	-1
237.0	ACACB	0.0	-1
435.0	ADPRH	0.236198302906	-1
10.0	DKKL1	0.0693435225945	-1
1085.0	PITPNM3	0.0	-1
1085.0	CCL18	0.0	-1
1844.0	PPP1R8	0.0	-1
1288.0	THNSL1	0.0	-1
1086.0	RPL37	0.0	-1
150.0	NEUROD6	0.0	-1
941.0	DEDD2	0.0	-1
932.0	TRAF7	0.0	-1
1845.0	IHH	0.0	-1
392.0	ATL1	0.0	-1
1873.0	L3MBTL1	0.0	-1
261.0	SERTAD4	0.0	-1
522.0	FLG	0.0	-1
765.0	CBFA2T3	0.0	-1
109.0	ATXN1L	0.0	-1
1087.0	HAUS6	0.0	-1
1824.0	DNAJC6	0.0	-1
372.0	ATG9A	0.0	-1
574.0	SOX15	0.0	-1
9.0	C5orf42	0.0	-1
524.0	SCT	0.0	-1
342.0	PRR14L	0.0	-1
-1	C18orf8	-1	-1
219.0	INPPL1	0.153630168216	-1
4.0	MRPL38	0.0	-1
650.0	PSD4	0.0	-1
1046.0	SCUBE1	0.0	-1
1046.0	SCUBE3	0.0	-1
710.0	GTSE1	0.0	-1
1235.0	GINS3	0.0	-1
850.0	CHMP1A	0.0	-1
128.0	TLE2	0.0	-1
1347.0	DUS2	0.0	-1
1177.0	IFRD2	0.0	-1
312.0	LOXL1	0.0	-1
1.0	RPL6	0.0154488437312	-1
49.0	XIRP1	0.0	-1
1690.0	CHST15	0.0	-1
815.0	LIG1	0.0	-1
1397.0	SH3PXD2A	0.0	-1
629.0	RBBP4	0.0	-1
508.0	EN1	0.0	-1
1035.0	METTL16	0.0	-1
2.0	SKP1	0.0157030193608	-1
97.0	PRDM13	0.0	-1
1776.0	PAM16	0.0	-1
1849.0	ABCB5	0.0	-1
7.0	FBXO45	0.0	-1
1381.0	NLRP2	0.0	-1
443.0	KAT6B	0.0	-1
41.0	MARCH5	0.0	-1
64.0	MAP7	0.0817661218224	-1
996.0	GRB10	0.0	-1
91.0	RSL24D1	0.0	-1
1745.0	TMBIM6	0.0	-1
658.0	ZNF423	0.230445252323	-1
658.0	EBF2	0.230445252323	0.12
1.0	RPL13A	0.0154488437312	-1
699.0	CASK	0.0	-1
1088.0	FYB	0.0	-1
2.0	RAG1	0.0157030193608	-1
1232.0	HIPK2	0.0	-1
557.0	TMEM50A	0.0	-1
59.0	ZNF658B	0.0	-1
40.0	FAM65B	0.0	-1
198.0	DTX3	0.0	-1
774.0	SNPH	0.0	-1
303.0	NPHP1	0.0	-1
830.0	GLI2	0.0	-1
328.0	SERPINA4	0.184356201859	-1
28.0	AHCY	0.116094589466	-1
1048.0	PMP22	0.0	-1
-1	KTN1	-1	-1
198.0	SAYSD1	0.0	-1
959.0	ICAM3	0.0	-1
1089.0	UQCRFS1	0.0	-1
465.0	XBP1	0.241951353486	-1
229.0	GABRG3	0.0	-1
596.0	ASB8	0.24143008273	-1
1856.0	OMP	0.0	-1
59.0	TXK	0.0	-1
1264.0	MGRN1	0.0	-1
670.0	KCNMB1	0.0	-1
670.0	MT-CO1	0.0	-1
535.0	ANKRD22	0.0	-1
654.0	ARMCX3	0.0	-1
264.0	GPI	0.0	-1
925.0	VEZT	0.0	-1
51.0	CD2	0.0	-1
411.0	RET	0.0	-1
504.0	PTH1R	0.0	-1
1272.0	RHBDF1	0.465060670692	-1
125.0	RGPD4	0.213437661962	-1
232.0	SCML2	0.0	-1
304.0	CRADD	0.184356201859	-1
216.0	CARD8	0.0	-1
889.0	PDXDC1	0.0	-1
-1	NAPA	-1	-1
415.0	NECAB2	0.0	-1
84.0	INTS6L	0.0	-1
-1	STXBP1	-1	-1
757.0	MYO5B	0.0	-1
1.0	TNFAIP1	0.0154488437312	-1
-1	LARP7	-1	-1
166.0	PFDN5	0.0	-1
475.0	CARD11	0.0	-1
1872.0	PI4K2B	0.0	-1
161.0	LNPEP	0.0	-1
61.0	INO80B	0.0	-1
112.0	PEX14	0.0921781009294	0.12
805.0	HCFC2	0.0	-1
1733.0	ULK1	0.0	-1
624.0	MCHR2	0.0	-1
1255.0	FAS	0.0	-1
286.0	FAM96B	0.0	-1
411.0	CTNND1	0.0	-1
749.0	ITGA9	0.0	-1
126.0	DGCR8	0.0	-1
1090.0	TRHDE	0.307260336431	-1
142.0	GGT7	0.0	-1
819.0	POLR1D	0.0	-1
605.0	MAP3K4	0.0	-1
140.0	PDXDC2P	0.115222626162	-1
8.0	PTPN9	0.0	-1
460.0	IFT22	0.0	-1
493.0	LRCH2	0.0	-1
152.0	DBNL	0.115222626162	-1
262.0	NTF3	0.15432519589	-1
44.0	NCAPG2	0.070656948216	-1
10.0	OSBPL5	0.0693435225945	-1
820.0	PHKG2	0.0	-1
847.0	CACNB2	0.0	-1
1847.0	NXF3	0.0	-1
960.0	AATK	0.0	-1
1528.0	PTH2	0.0	-1
-1	THOC1	-1	-1
-1	RAB1B	-1	-1
72.0	CDKL2	0.0	-1
191.0	GTF3C5	0.0	-1
144.0	NDUFA1	0.0	-1
1874.0	CCL3L3	0.0	-1
1874.0	ACKR2	0.0	-1
1362.0	NHLH1	0.0	-1
367.0	HDAC9	0.188541625718	-1
353.0	SLC7A8	0.0	-1
217.0	DDX46	0.0	-1
1396.0	CSNK1A1L	0.0	-1
764.0	TNFRSF10B	0.327272541317	-1
671.0	ACTR10	0.0	-1
20.0	RIMS2	0.0635711040892	-1
70.0	CRELD1	0.0820468639329	-1
14.0	ROS1	0.110663727135	-1
12.0	URB1	0.0249130002512	-1
318.0	SYT4	0.0	-1
-1	CORO1C	-1	-1
1875.0	OLA1	0.0	-1
512.0	NDUFA5	0.0	-1
35.0	DNAH7	0.0	-1
-1	UGGT1	-1	-1
160.0	CCS	0.0	-1
182.0	BTG3	0.0	-1
290.0	FAM210A	0.0	-1
444.0	CRIPT	0.0	-1
18.0	ELP4	0.0297348712675	-1
91.0	LLPH	0.0	-1
382.0	WDR1	0.0	-1
1.0	ARL15	0.0154488437312	-1
1866.0	LBP	0.0	-1
535.0	GATAD1	0.0	-1
1060.0	LDOC1L	0.0	-1
1348.0	ZDHHC2	0.0	-1
43.0	CMA1	0.067027563153	-1
478.0	MTM1	0.0	-1
258.0	HIST1H2AD	0.0	-1
1017.0	PLA2G1B	0.0	-1
644.0	GP1BB	0.0	-1
694.0	UGT1A1	0.0	-1
694.0	B3GALT1	0.0	-1
570.0	HOXC6	0.0	-1
1599.0	VCAM1	0.0	-1
339.0	SPRYD3	0.0	-1
111.0	GRK5	0.0	-1
489.0	UBE2T	0.0	-1
265.0	GSR	0.0	-1
64.0	ATP1A3	0.0817661218224	-1
1876.0	NPY4R	0.0	-1
1876.0	PPY	0.0	-1
107.0	ATF3	0.186657422092	0.122995792115
826.0	FKBP1A	0.0	-1
1533.0	UBXN6	0.0	-1
246.0	HERPUD1	0.153630168216	0.12
331.0	SMYD1	0.0	-1
1877.0	HEXB	0.0	-1
1877.0	EIF2D	0.0	-1
1878.0	CLEC4C	0.0	-1
1878.0	FCER1G	0.0	-1
589.0	RNASEL	0.514940756884	0.26814564502
1357.0	CCNH	0.0	-1
1363.0	CNGB1	0.0	-1
132.0	MCFD2	0.0	-1
191.0	CFP	0.0	-1
961.0	FIZ1	0.0	-1
273.0	C1orf216	0.0	-1
125.0	KAT7	0.213437661962	-1
2.0	ECD	0.0157030193608	-1
-1	DRAP1	-1	-1
49.0	ITPKA	0.0	-1
867.0	NR2C2	0.0	-1
284.0	TAP2	0.157118021432	-1
1433.0	NXT1	0.0	-1
952.0	CDK18	0.0	-1
1284.0	SPRR2D	0.0	-1
1091.0	TLN1	0.0	-1
768.0	SELE	0.314236042864	-1
1879.0	NPR1	0.0	-1
1880.0	SLC30A3	0.0	-1
432.0	RNF128	0.0	-1
34.0	KCNK3	0.0	-1
1689.0	USP10	0.0	-1
365.0	TP53BP2	0.0	-1
75.0	KIF1A	0.0	-1
756.0	GNAT3	0.0	-1
672.0	LRP1	0.0	-1
58.0	PDCL2	0.0	-1
69.0	EFR3A	0.0	-1
-1	ACTBL2	-1	-1
957.0	ASCC2	0.0	-1
1617.0	ASIP	0.0	-1
653.0	GNAT1	0.0	-1
358.0	KCNK9	0.0	-1
6.0	HSPB6	0.0147623939316	-1
788.0	SRPX2	0.0	-1
892.0	SMARCD2	0.0	-1
687.0	SERPINC1	0.0	-1
1765.0	PRCC	0.0	-1
1881.0	PLSCR4	0.0	-1
1156.0	SCAF8	0.0	-1
984.0	PACS1	0.0	-1
1882.0	HOXA3	0.0	-1
812.0	MON1B	0.0	-1
-1	IL2RA	-1	-1
1875.0	GPRC5C	0.0	-1
55.0	ARHGAP21	0.0	-1
1505.0	RNF40	0.0	-1
999.0	CEP290	0.0	-1
613.0	HMGN2	0.0	-1
1595.0	RPS15	0.460890504647	-1
553.0	TGFBR3	0.0	-1
1831.0	SCYL2	0.0	-1
399.0	RPP14	0.0	-1
1338.0	WDR44	0.0	-1
1883.0	KCNIP4	0.0	-1
1883.0	FAM120B	0.0	-1
506.0	RAPGEF3	0.0	-1
1.0	RPS27L	0.0154488437312	-1
950.0	AGXT	0.0	-1
10.0	CDON	0.0693435225945	-1
1730.0	ITLN1	0.0	-1
112.0	ATAD1	0.0921781009294	-1
406.0	IL17A	0.184773218463	-1
77.0	RLBP1	0.0803029373248	-1
29.0	TSPYL4	0.0402587467539	-1
1078.0	ZMYND19	0.0	-1
380.0	ENO2	0.0	-1
17.0	FAM49B	0.0	-1
1884.0	ZNF277	0.0	-1
234.0	AKAP8L	0.0	-1
211.0	SLC6A2	0.0	-1
206.0	FILIP1	0.0	-1
13.0	SRPK2	0.0272727117765	-1
388.0	H1FX	0.0	-1
342.0	PPFIA1	0.0	-1
953.0	MTNR1A	0.0	-1
883.0	CPVL	0.0	-1
178.0	CEP135	0.0	-1
1885.0	MGST1	0.0	-1
1885.0	LTC4S	0.0	-1
287.0	TMEM11	0.0	-1
1203.0	CENPBD1	0.0	-1
118.0	MRPS35	0.0	-1
58.0	KIF20B	0.0	-1
1078.0	NAB2	0.0	-1
1003.0	RHOV	0.0	-1
-1	TFG	-1	-1
1723.0	PRLHR	0.0	-1
1.0	RPL19	0.0154488437312	-1
337.0	FBXO42	0.0	-1
58.0	CWC22	0.0	-1
220.0	UCHL5	0.0	-1
1886.0	TRPC6	0.0	-1
928.0	PPP2R5D	0.0	-1
1.0	PLOD3	0.0154488437312	-1
313.0	ZNF461	0.0	-1
655.0	RAB17	0.230445252323	-1
655.0	RABAC1	0.230445252323	-1
414.0	VPS18	0.0	-1
1092.0	MYO16	0.0	-1
1887.0	MDH2	0.0	-1
299.0	CISD2	0.223128876557	-1
831.0	CTDP1	0.0	-1
688.0	HIST1H1T	0.0	-1
20.0	OXT	0.0635711040892	0.12
903.0	TNNC1	0.0	-1
227.0	OPA1	0.0	-1
1888.0	PLXNB2	0.0	-1
-1	ZC3H18	-1	-1
1796.0	KRT78	0.0	-1
46.0	CCDC25	0.0	-1
85.0	ETV6	0.0	-1
29.0	TRO	0.0402587467539	-1
1182.0	NXF1	0.0	-1
20.0	TULP1	0.0635711040892	-1
537.0	SERPINA10	0.0	-1
13.0	TPD52	0.0272727117765	0.127815732464
46.0	MKS1	0.0	-1
9.0	RBM25	0.0	-1
982.0	JOSD2	0.0	-1
129.0	PTPRM	0.0	-1
129.0	CD8A	0.0	-1
1889.0	FLRT2	0.0	-1
1889.0	FLRT1	0.0	-1
14.0	TMCO3	0.110663727135	-1
119.0	ILVBL	0.0	-1
1434.0	PRL	0.461933046158	0.120271441872
939.0	FNBP1L	0.0	-1
65.0	CFHR1	0.0	-1
243.0	DNPH1	0.0	-1
1592.0	TTC14	0.0	-1
105.0	PRDM2	0.200757456952	-1
1475.0	ZXDC	0.0	-1
1482.0	TNRC6A	0.488164068726	-1
272.0	RGS3	0.0	-1
1093.0	ATG13	0.0	-1
120.0	HNRNPR	0.0	-1
660.0	SNX2	0.230445252323	-1
