clusters	score	genes
45	0.0600008641156	LIG4:0.0,UFSP2:0.0,ZFAND2A:0.0,OSTM1:0.0,KDELR1:0.12,ATP6V0D1:0.0,PGP:0.0,SEMA4G:0.0,BBOF1:0.0,CTSK:0.272714418721,MT-CO3:0.0,DDX19A:0.0,MT-ND5:0.0,GPSM1:0.0,WBP1L:0.0,FAM214A:0.0,GPANK1:0.0,TGM3:0.0,AGAP4:0.0,HIC2:0.0,PEX10:0.0,MRPS18C:0.0,RPS19BP1:0.0,NCLN:0.0
24	0.0595369773793	HIST1H2AA:0.0,KLF16:0.0,SOX4:0.0,S1PR1:0.0,CD2:0.0,PPP1R13L:0.0,TP53BP2:0.0,JDP2:0.0,CTF1:0.0,FBXW8:0.0,UBR1:0.0,SNAI1:0.0,MTF1:0.0,DUSP2:0.0,IFNA7:0.0,GATA3:0.0,EP300:0.272714418721,ITK:0.0,HIST1H2BA:0.0,MMP23B:0.0,L3MBTL1:0.0,HIST2H2AB:0.0,TP73:0.0,CREBBP:0.120271441872,TCL1A:0.0,U2AF2:0.0,TP63:0.0,CD69:0.0,MN1:0.0,MAP9:0.0,CLOCK:0.0,GPBP1:0.0,BCL3:0.0,COPS2:0.0,TRIM24:0.0,MCM7:0.272714418721,XPA:0.0,SPI1:0.0,SATB1:0.0,NPY5R:0.0,EMB:0.0
77	0.0588235294118	MKS1:0.0,KIAA1109:0.0,SURF6:0.0,MCF2L:0.0,SRSF11:0.0,GFM2:0.0,RANBP3:0.0,DPP10:0.0,SMAD3:0.272714418721,CHGB:0.0,DROSHA:0.0,CCDC25:0.0,TCEAL6:0.0,SEMA6A:0.0,CDC42BPA:0.0,SMAD2:0.0,SENP2:0.0
42	0.058000419753	MAPKAP1:0.0,WEE1:0.0,KRTAP19-5:0.0,KRT82:0.0,YWHAG:0.0,TH:0.0,PPP1R3D:0.0,EIF4E:0.0,KMT5B:0.0,KRT37:0.0,PRLR:0.0,KLC3:0.0,KRT35:0.0,KRT34:0.0,CDC25B:0.272714418721,SHTN1:0.0,PFKFB2:0.0,CISH:0.0,GHR:0.122724350242,LRFN1:0.0,DOCK2:0.0,PGD:0.0,KRT38:0.0,VANGL2:0.0,PANK2:0.0
229	0.0575000311101	MYO18A:0.0,CCDC80:0.0,HSPA14:0.0,GOLPH3:0.0,GCNT1:0.125448700485,RSU1:0.0,CCT7:0.0,STMN2:0.0
221	0.0563757284506	HNRNPD:0.0,ELAVL1:0.0,ILF3:0.0,IL13:0.0,DUSP1:0.0,CHIC2:0.0,CD83:0.0,ATF3:0.122995792115
228	0.0562513117282	MEX3A:0.0,HLA-A:0.0,CDX2:0.0,MEX3B:0.0,MEX3C:0.0,TAP2:0.0,B2M:0.122724350242,MR1:0.0
70	0.0555555555556	PHOX2A:0.0,EXOSC10:0.0,MYL6B:0.0,KIF1A:0.0,KLF9:0.0,SUB1:0.0,ESRRB:0.272714418721,C11orf58:0.0,RNF19A:0.0,DPF2:0.0,HOXC11:0.0,LUZP1:0.0,MT-ATP6:0.0,SP1:0.0,CHD3:0.0,TBX21:0.0,DRG1:0.0,NEPRO:0.0
81	0.0550648007077	PLA2G2A:0.0,JOSD2:0.0,SSSCA1:0.0,USP34:0.0,TTC9C:0.12,PPIL3:0.0,UBE2B:0.0,UNK:0.0,PRL:0.120271441872,SRXN1:0.0,TTLL12:0.0,ZFYVE19:0.0,UBL7:0.0,AHCYL1:0.0,UFC1:0.0,UBQLN4:0.0
202	0.0550025923468	NOX1:0.0,CARD9:0.0,CYBA:0.0,RFK:0.12,NOXO1:0.0,TNFRSF1A:0.0,PRKAR2B:0.0,CNTRL:0.0
212	0.0550025923468	SYNGAP1:0.0,SLC9A3R2:0.0,PTPRE:0.0,GRB7:0.12,PDGFRB:0.0,PDGFRA:0.0,PDPK1:0.0,NTRK1:0.0
222	0.0550025923468	MC2R:0.12,MC4R:0.0,MRAP2:0.0,MC3R:0.0,MC5R:0.0,ASIP:0.0,MC1R:0.0,MRAP:0.0
73	0.0538227889167	ANAPC1:0.0,KLF6:0.0,PLEKHA7:0.0,CDC16:0.0,ANAPC15:0.0,CDC23:0.0,ADAM9:0.128173050727,CDR2:0.0,ANAPC4:0.0,PTTG1:0.0,CDH1:0.0,ANAPC10:0.0,CDC26:0.0,APC2:0.0,MYO6:0.12135720936,ANAPC11:0.0,AJAP1:0.0
63	0.0526315789474	BTG3:0.0,E2F2:0.0,NGRN:0.0,LAPTM4B:0.0,SETD1A:0.0,PRKAG3:0.0,RNF144A:0.0,UBXN1:0.0,PHF8:0.0,ZMYND10:0.0,DRAM1:0.0,TEAD3:0.0,SERTAD2:0.0,E2F3:0.272714418721,PKIB:0.0,ATAD2:0.0,CHL1:0.0,E2F1:0.0,MYH7:0.0
156	0.051393035925	DMBT1:0.0,VAV2:0.0,MYRIP:0.0,GRB10:0.0,SH2D3C:0.0,TXNRD1:0.0,SCARB2:0.0,CAV1:0.140156219186,PCED1A:0.0,HTR1F:0.0
180	0.0500011659806	KCNJ3:0.0,ADRB2:0.122724350242,TMUB1:0.0,KCNJ5:0.0,RAB18:0.0,HTR4:0.0,IDH3A:0.0,ETFB:0.0,GNG12:0.0
25	0.05	ANKS6:0.0,HAUS6:0.0,OR4D6:0.0,PRSS21:0.0,GRAMD1C:0.0,TMEM159:0.0,FAM69A:0.0,ZHX2:0.0,NLRX1:0.0,CD58:0.0,PPP4R4:0.0,NDUFA4:0.0,MYO1D:0.0,VPS37C:0.0,STAC:0.0,HABP2:0.0,CT55:0.0,ZNF747:0.0,KHDRBS3:0.0,SERPINB5:0.272714418721,KDELR2:0.0,FAM168B:0.0,ZNF321P:0.0,COL4A3BP:0.0,TPK1:0.0,PRICKLE2:0.0,CHRDL1:0.0,DFFB:0.0,TMEM59:0.0,PARP2:0.0,TUFM:0.0,CCDC107:0.0,ERC1:0.0,PCCA:0.0,CACFD1:0.0,IFNA16:0.0,FAM160B1:0.0,TM2D2:0.0,CDCA7:0.0,SYNJ2:0.272714418721
172	0.0488911931971	REXO1:0.0,LHX4:0.0,SSX1:0.0,TCEB3:0.0,FUBP3:0.0,SSBP4:0.0,LHX1:0.0,RLIM:0.12,ISL1:0.0
173	0.0488911931971	SPPL2A:0.0,KCNA5:0.0,LAPTM4A:0.0,MARCH8:0.12,MARCH1:0.0,IL1R1:0.0,PXK:0.0,TFRC:0.0,B4GALT1:0.0
159	0.0467054651549	NUBP2:0.0,C9orf78:0.0,HEXA:0.0,SNRPF:0.0,SDHAF2:0.0,THADA:0.127372537808,IGBP1:0.0,TIPRL:0.0,RNF214:0.0,UBE2R2:0.0
53	0.0454545454545	TNS1:0.0,FAM53C:0.0,SYNPO2:0.0,LRMP:0.0,RAP1GAP2:0.0,FAM65B:0.0,SIMC1:0.0,WNK1:0.0,EPB41L2:0.0,SSFA2:0.0,ZNF839:0.0,KIAA0232:0.0,SYNPO:0.0,HIVEP2:0.0,MPHOSPH9:0.0,CHAF1A:0.272714418721,RASAL3:0.0,MSL2:0.0,FAM13B:0.0,HDAC9:0.0,CGNL1:0.0,MADD:0.0
146	0.044101607255	TANGO6:0.0,SSR3:0.0,PDXDC1:0.0,INPP5K:0.0,TMEM41B:0.0,PTP4A3:0.0,OPA1:0.0,BNIP3:0.120271441872,HSD17B11:0.0,CHP1:0.0
141	0.0440020738774	PTPRG:0.0,KIT:0.0,TEK:0.0,PTPRJ:0.0,PTPRO:0.0,PTPRC:0.0,PTPRB:0.0,PTPN22:0.0,PTPRK:0.12,PTPRZ1:0.0
149	0.0440020738774	ATXN10:0.0,RPN2:0.12,VAMP7:0.0,ARL1:0.0,TUBGCP4:0.0,PHLDA3:0.0,NDUFA6:0.0,RFXANK:0.0,ARMC6:0.0,TBR1:0.0
152	0.0440020738774	NIPBL:0.0,STAG2:0.0,STAG3:0.0,SMC3:0.0,CDCA5:0.0,SMC1A:0.0,REC8:0.12,PDS5B:0.0,SYCP3:0.0,BRCA2:0.0
162	0.0440020738774	OPRM1:0.0,GJA4:0.0,WLS:0.0,DOK4:0.0,AUP1:0.0,PENK:0.12,VAPA:0.0,DOK5:0.0,OPRK1:0.0,KCNF1:0.0
108	0.0439112669956	FMO3:0.0,SPIB:0.0,IL18BP:0.0,CEBPB:0.0,CR2:0.0,IL6:0.155678063502,NRF1:0.0,BHLHE41:0.0,INHBE:0.0,FHOD1:0.0,ABCC6:0.0,APOBEC3G:0.0,FCER2:0.0
48	0.0434782608696	GTF2I:0.0,ATXN2:0.0,DDX19B:0.0,RGS10:0.0,MAPK8IP3:0.0,PLS1:0.0,MACF1:0.0,ACLY:0.0,PCBP3:0.0,MTHFD1:0.0,MAGEA6:0.0,RAB21:0.0,SAP18:0.0,FBXO8:0.0,ARF6:0.0,DCTN1:0.0,ATXN2L:0.0,CCNA1:0.272714418721,ARMT1:0.0,GANAB:0.0,HDLBP:0.0,ECT2:0.0,KIF23:0.0
104	0.042756967879	RAPGEF6:0.0,TRHDE:0.0,REG3A:0.0,SENP6:0.0,NISCH:0.0,SCHIP1:0.0,PBRM1:0.0,CTBP2:0.151585741338,ANXA3:0.0,PCMTD1:0.0,ZNF233:0.0,ZEB2:0.0,NUDT6:0.0
7	0.0423828256632	TULP2:0.0,C18orf25:0.0,KIAA1841:0.0,TNPO3:0.0,HOXA3:0.0,KCNN2:0.0,CLIC5:0.0,ARGLU1:0.0,NSRP1:0.0,TNFRSF10C:0.0,CHEK2:0.240814325616,CAB39L:0.0,ARL6IP4:0.0,HNRNPA1:0.272714418721,STAU1:0.0,PHF7:0.0,SFMBT1:0.0,EPHA3:0.0,SRPK1:0.0,TRA2B:0.0,MKNK2:0.0,YPEL2:0.0,DUSP6:0.0,SCAF11:0.0,LCE3D:0.0,MAPKAPK5:0.0,ZNF514:0.0,ZRSR2:0.0,SPATS2:0.0,SETD3:0.0,H2AFY:0.0,RSRP1:0.0,RBM23:0.0,CLK1:0.0,DNAJC8:0.0,CDKL3:0.0,ZRANB2:0.0,ALKBH3:0.272714418721,METTL14:0.0,ARHGAP12:0.0,SRSF8:0.0,SLAIN2:0.0,C11orf63:0.0,YPEL3:0.0,CRHR1:0.0,CSAG1:0.0,SNF8:0.0,RIMS4:0.0,EFNA2:0.0,PELI2:0.0,TAF1B:0.0,TFEB:0.0,POLR2E:0.0,EMILIN1:0.0,OR6B3:0.0,C6orf201:0.0,LARP1:0.0,SRSF12:0.0,PRKACA:0.272714418721,P2RX6:0.0,NXT2:0.0,HMGN3:0.0,YTHDC1:0.0,NOL4L:0.0,FAM76B:0.0,WDR55:0.0,ZMYND11:0.0,ADPRH:0.0,DAW1:0.0,EPHA7:0.0,SRSF7:0.0,C16orf78:0.0,EPB41L4A:0.0,SERPINB10:0.12,MBNL3:0.0,SEC23B:0.0,ZNF444:0.0,TRIM65:0.0,OCEL1:0.0,SRSF4:0.0,DUS1L:0.0,SERBP1:0.0,FGF12:0.0,TAAR8:0.0,CDC42EP3:0.0,MRPL43:0.0,LUC7L:0.0,FBXO15:0.0,SPANXN4:0.0,FERMT1:0.0,FGF1:0.0,SERF1B:0.0,KCNAB1:0.0,MYO16:0.0,NSMCE4A:0.0,C11orf52:0.0,NOVA1:0.0,LINC00312:0.0,SPAG11B:0.0,C11orf87:0.0,ARHGAP26:0.0,DDX47:0.0
52	0.0400471277874	UBE2D4:0.0,UBE2D2:0.0,UBE2D3:0.0,RNF26:0.0,NFX1:0.0,UBTD1:0.0,UBE2W:0.0,UFL1:0.0,UBE2D1:0.0,EI24:0.12,ZNFX1:0.0,TRIM38:0.0,UBE2E1:0.0,ALDH1A2:0.120271441872,TRIM11:0.0,CDC34:0.0,POLM:0.0,TRIM10:0.0,MYLIP:0.0,RNF151:0.0,RNFT1:0.0,UBE2E2:0.0
113	0.039165833661	PLAUR:0.128173050727,LAMA4:0.0,TIMP1:0.0,TANK:0.0,EVA1A:0.0,NDUFA4L2:0.0,CRELD1:0.0,GUSBP1:0.0,PAFAH1B3:0.0,SUMO2:0.0,PTPRS:0.0,EFNA1:0.0
3	0.0378695003618	COX20:0.0,GBA2:0.0,ART4:0.0,TTLL3:0.0,DMTF1:0.0,GGPS1:0.0,GUK1:0.0,ABHD2:0.0,C1QB:0.0,CYSLTR1:0.272714418721,KRT14:0.0,CGREF1:0.0,ISL2:0.0,BMP6:0.0,CLPS:0.0,STAT1:0.272714418721,SMPD1:0.0,BAALC:0.0,KCNK3:0.0,CRYM:0.0,ZCWPW1:0.0,KDM3A:0.0,MGARP:0.0,CTRL:0.0,COPG2:0.0,KLF2:0.0,C1orf21:0.0,FAH:0.0,KIF20A:0.0,MKL1:0.0,CDH16:0.0,DIRAS3:0.0,ELOF1:0.0,IDS:0.0,BCL9L:0.0,COPZ2:0.0,MLLT11:0.0,SLC8A1:0.0,BLZF1:0.0,C9orf3:0.0,MYADM:0.0,DYDC2:0.0,KLF11:0.0,KRTAP12-1:0.0,EN1:0.0,GSTA3:0.0,CYP4F11:0.0,ADK:0.0,RAB40A:0.0,ASH1L:0.0,FOLH1:0.129258818216,MAP7:0.0,EMC2:0.0,KDSR:0.0,EFCAB6:0.0,AHI1:0.0,PER2:0.0,ABCC12:0.0,HSF4:0.0,C1QTNF2:0.0,CLK4:0.0,METTL7B:0.0,CCDC94:0.0,PID1:0.0,IL1A:0.0,ITM2C:0.0,MELK:0.0,ANP32D:0.0,CAMLG:0.0,GNG5:0.12,CMYA5:0.0,NFIC:0.12,SLN:0.0,GOLPH3L:0.12,APOL4:0.0,CDKN3:0.0,GSDMB:0.0,DPY19L2:0.0,CHRNA2:0.0,IL15:0.0,PAX6:0.0,VCL:0.0,ERLIN1:0.0,RNF122:0.0,EGR2:0.0,AMER1:0.0,IL11RA:0.272714418721,KISS1R:0.0,HOXA2:0.0,COLGALT2:0.0,NFIX:0.0,SF3B1:0.0,KCNK2:0.0,ETV5:0.0,GDF5:0.0,ATP5H:0.0,BLK:0.0,UBE4B:0.0,ADAR:0.0,C22orf46:0.0,BMPER:0.0,GCLC:0.0,PDSS1:0.0,MOAP1:0.0,LINC01587:0.0,CAMK1G:0.0,HTN3:0.0,CAMSAP1:0.0,DMRT1:0.0,ANKRD7:0.0,GLYCTK:0.0,ABLIM2:0.0,BCL2L14:0.0,HSD17B2:0.0,CDH3:0.0,PRKCSH:0.0,ARL4A:0.0,GADD45B:0.0,EGR1:0.0,MAP4:0.0,ALKBH1:0.0,CHD1:0.0,LRRC29:0.0,AGXT2:0.0,EPHB1:0.0,BMF:0.0,CDCA2:0.0,C1GALT1:0.0,IL6ST:0.0,ING1:0.0,MIIP:0.0,IFITM2:0.0,HK1:0.0,E2F5:0.0,BCLAF1:0.0,HMMR:0.272714418721,CXCL9:0.0,CITED4:0.0,MUT:0.0,FOXF2:0.0,LPAR3:0.0,ELF2:0.0,CPNE6:0.0,HLX:0.0,DDX10:0.0,AGL:0.0,H2AFV:0.0,FUT1:0.0,CD1E:0.0,IRS2:0.0,CYP51A1:0.0,CRYGA:0.0,CSF3:0.0
36	0.037037037037	NCOA7:0.0,TMEM160:0.0,GABRG1:0.0,GABARAPL2:0.0,GABARAPL1:0.0,KBTBD6:0.0,RASSF5:0.0,FBXO33:0.0,TBC1D2B:0.0,TP53INP2:0.0,TBC1D9:0.0,MAP1LC3C:0.0,GABRG3:0.0,IPO5:0.0,DNAH7:0.0,TECPR2:0.0,CLINT1:0.0,NSMAF:0.0,GABARAP:0.0,MAPK15:0.0,ARHGAP32:0.0,RNF123:0.0,RASSF1:0.272714418721,FNIP1:0.0,ANKFY1:0.0,SAFB2:0.0,DYX1C1:0.0
38	0.037037037037	GUCY1A2:0.0,KCNJ16:0.0,DAPK2:0.0,FABP1:0.0,ADAMTS6:0.0,SLC16A7:0.0,KCNJ15:0.0,PSKH1:0.0,SNTA1:0.0,GNG13:0.0,SLC1A7:0.0,ADH5:0.0,KCNJ4:0.0,MLC1:0.0,LMO1:0.0,NMU:0.0,MAS1:0.0,LIN7A:0.0,KCNJ2:0.0,HTR2C:0.0,IL9:0.0,SCTR:0.0,GNAT3:0.0,SSTR1:0.272714418721,GABPB1:0.0,SLC2A3:0.0,KCNJ10:0.0
39	0.037037037037	ARHGAP23:0.0,WWC2:0.0,MPL:0.0,RNASE2:0.0,ATP1A2:0.0,PTPN14:0.0,ZNRF1:0.0,ADCK2:0.0,ANKRD18A:0.0,KCNK15:0.0,EIF4E2:0.0,ZNRF2:0.0,GIGYF1:0.0,ARFGEF1:0.0,YWHAQ:0.0,ABCE1:0.272714418721,CBLL1:0.0,SAMSN1:0.0,CDK16:0.0,FXYD1:0.0,LARS2:0.0,WASF2:0.0,KANK1:0.0,PANK1:0.0,SIPA1L3:0.0,SLC8A2:0.0,MFF:0.0
40	0.036805273052	CHD5:0.0,SIRT5:0.0,DHX37:0.0,KLHL5:0.0,NOL9:0.0,ATP6V1H:0.0,GLUD2:0.0,SIRT6:0.0,BTAF1:0.0,ICA1:0.0,DNM2:0.0,SCD:0.0,MYC:0.137974752687,DCLK1:0.0,PGAP1:0.0,EXOC3:0.0,NCAPG2:0.0,GIPC1:0.0,UST:0.0,SORBS1:0.0,IPO11:0.0,GIGYF2:0.0,SMARCAD1:0.0,NCOA3:0.122995792115,NOC2L:0.0,NCAPD3:0.0
114	0.0366683948979	CAMKK2:0.0,MYOZ1:0.0,MAST3:0.0,STIM2:0.0,PRKAA2:0.0,PPM1E:0.0,TMSB10:0.0,MAP3K6:0.0,PARS2:0.0,TMOD1:0.12,CEP170B:0.0,ACACB:0.0
116	0.0366683948979	SPTB:0.0,FAM134B:0.0,RABGEF1:0.0,LAMA2:0.0,SNAPIN:0.0,TRPM7:0.0,BLOC1S5:0.0,BLOC1S4:0.0,EPB42:0.0,SLC14A2:0.0,PGRMC1:0.12,RNF13:0.0
125	0.0366683948979	CCDC28B:0.0,BBS2:0.0,EXOC7:0.0,ACY1:0.0,CCT3:0.0,BBS12:0.0,TTC8:0.0,BBS9:0.0,TCP1:0.12,BBS7:0.0,BBS5:0.0,BBS4:0.0
28	0.0359473505777	WNT8A:0.0,GPR142:0.0,CTSO:0.0,PRR13:0.0,SDK1:0.0,SCLT1:0.0,PDE6D:0.0,RASL11B:0.0,ARVCF:0.0,ORMDL3:0.0,PKDREJ:0.0,LNX1:0.0,EPHB3:0.0,NKD2:0.0,HUNK:0.0,SCN10A:0.0,CAMK2N2:0.0,CLDN17:0.0,BPIFA1:0.0,PTGIR:0.0,CLDN3:0.12,ARHGAP6:0.0,CLDN7:0.122724350242,CLDN2:0.0,GIPR:0.0,SLC6A5:0.0,BAX:0.0,GAS2L2:0.0,MRPS24:0.0,EPCAM:0.12,INSC:0.0,ARHGEF16:0.0,LRRC3B:0.0,GJD4:0.0,AMMECR1L:0.0,PSME3:0.0,ZADH2:0.0
44	0.035601249304	HSD17B8:0.0,RPL22L1:0.0,RUNX1:0.12,CCDC7:0.0,MSRB2:0.0,ALDOC:0.0,RAD21:0.0,PPP1R15B:0.0,MEA1:0.0,RNASE3:0.0,ZNF80:0.0,NCAPG:0.0,STX10:0.0,CCDC170:0.0,ARG1:0.0,MPO:0.122724350242,FOCAD:0.0,SERPINB1:0.0,DIP2B:0.0,THSD7A:0.0,OR1E2:0.0,CSF2:0.0,GNL1:0.0,EVX1:0.0,NCAPD2:0.0
12	0.0346809594088	PNPLA2:0.0,KIAA1524:0.0,PHLDA1:0.0,HEATR3:0.0,AHNAK:0.0,ANKRD13B:0.0,NDFIP1:0.0,MDH1:0.0,GPM6B:0.0,DNAJC4:0.0,THEM6:0.0,TOR4A:0.0,MTAP:0.12,CCDC50:0.0,ARHGEF5:0.12,DOCK4:0.0,DNAJB1:0.0,PLAA:0.0,LRIG1:0.0,EGFR:0.143684963523,CSRP1:0.12,CA9:0.0,SLC6A4:0.0,ODF3L2:0.0,DNAJC13:0.0,SOCS5:0.0,COG8:0.0,TMCO3:0.0,VPS51:0.0,RAP1GDS1:0.0,SH3D21:0.0,KRT86:0.0,SEPP1:0.120542883744,CUTA:0.0,ROR1:0.0,SLC5A1:0.0,VAC14:0.0,TPI1:0.0,NABP2:0.0,DNAAF5:0.0,NBEAL2:0.0,DDX60:0.0,SNAP25:0.0,SOCS7:0.0,HSPA4L:0.0,ROS1:0.0,SORBS2:0.0,COL9A3:0.0,PDK3:0.0,C11orf84:0.0,OLFM1:0.0,ITIH2:0.0,PRCC:0.0,FCER1A:0.0,KCTD9:0.0,PLCH1:0.0,DUSP3:0.0,CHRAC1:0.0,COG1:0.0,OTUD7B:0.0,GEMIN6:0.0,PUF60:0.0,UROD:0.0,GOT1:0.0,COG7:0.0,DOPEY2:0.0
103	0.0346161918327	SEMG1:0.0,CCNG1:0.0,CCNJ:0.0,ATP5D:0.0,APOO:0.0,CDK2:0.0,KPRP:0.0,FBXW4:0.0,AZGP1:0.122724350242,MT-CO2:0.0,RRAS2:0.0,DHRS1:0.0,CKS1B:0.0
105	0.0338477491365	RAB5A:0.0,SPCS2:0.0,TYRP1:0.0,SNTG1:0.0,KCNN3:0.12,RIT2:0.0,TF:0.0,MOGS:0.0,RIN3:0.0,VPS45:0.0,USP6NL:0.0,GRIK4:0.0,CHM:0.0
110	0.0338477491365	GOLGA2:0.0,TRAF3IP2:0.0,SCEL:0.0,ITPKB:0.0,UBE2U:0.0,THYN1:0.12,ATP6V1C2:0.0,KANK2:0.0,PTBP2:0.0,ATG9A:0.0,FBXO28:0.0,C1orf35:0.0,GZMK:0.0
37	0.0333341106539	CAPN6:0.0,NANS:0.0,ARHGAP17:0.0,FTO:0.0,P2RY2:0.0,LDHAL6B:0.0,ABCC4:0.125448700485,CNGA2:0.0,SLC26A3:0.0,NPEPPS:0.0,SLC22A5:0.0,CAV3:0.0,SLC22A4:0.0,UBFD1:0.0,TKFC:0.0,LDHA:0.0,PCYOX1:0.0,SLC22A11:0.0,CSE1L:0.0,GDA:0.0,SMS:0.0,RLBP1:0.0,METAP2:0.0,GBP1:0.0,LDHB:0.12,SLC9A3R1:0.0,CKB:0.0
4	0.0323987233672	PREP:0.0,GTF2IRD1:0.0,DKKL1:0.0,MYLK:0.0,DLGAP1:0.0,PCDHA7:0.0,ASAP2:0.0,OXT:0.12,GAB3:0.0,TULP4:0.0,NFS1:0.0,KIF13A:0.0,ASB16:0.0,CDC27:0.0,RAPGEF1:0.0,TPSB2:0.0,DAB2:0.272714418721,SLC22A3:0.154571601931,MAP4K1:0.0,MAP4K5:0.0,AFF2:0.0,CCKBR:0.0,EFS:0.0,IL3RA:0.0,C6:0.0,PIK3R1:0.0,FAM110A:0.0,DLGAP3:0.0,FYN:0.0,ADAMTS2:0.0,CDKL5:0.0,TDRD1:0.0,EPS15:0.0,MEPE:0.0,SHANK3:0.0,LRBA:0.0,ARHGAP33:0.0,PRKG2:0.0,NXPH3:0.0,GPR45:0.0,DNASE1L2:0.12,MYO1C:0.0,ISG20L2:0.0,SUV39H2:0.0,SEPN1:0.0,PAX3:0.0,CELSR3:0.0,FANCA:0.0,GABBR1:0.0,MKI67:0.272714418721,CSDC2:0.0,EXTL3:0.0,APOL5:0.0,LRRK1:0.0,TGDS:0.0,CD300LB:0.0,SH2B3:0.0,DLX4:0.0,GCFC2:0.0,GSTZ1:0.0,DUSP15:0.0,CAST:0.0,NFASC:0.0,VPS13A:0.0,SOS2:0.0,PHACTR2:0.0,GSX2:0.0,PRICKLE3:0.0,MSH5:0.0,SEMA7A:0.0,ABCG5:0.0,WNK2:0.0,SHROOM2:0.0,HCN2:0.0,AKAP6:0.0,TULP1:0.0,GLTSCR1:0.0,ABL2:0.0,EPX:0.0,POLR1B:0.0,CKAP5:0.0,DLGAP2:0.0,PYGB:0.0,TMEM74B:0.0,KIFC2:0.0,GABRA3:0.0,OSBPL5:0.0,SNX3:0.0,BAZ2A:0.0,NCKAP5:0.0,CUL7:0.0,SLC24A1:0.0,CSMD2:0.0,WDR61:0.0,SNX12:0.0,DOCK3:0.0,PRX:0.0,BRPF3:0.0,SNX17:0.0,ZC4H2:0.0,NCK1:0.0,ABR:0.120271441872,GLMN:0.0,SLC23A1:0.0,CHRD:0.0,P2RX7:0.0,NPVF:0.0,LRRC3:0.0,UHMK1:0.0,CACNA1F:0.0,SCARF2:0.0,CNTNAP1:0.0,PLCG1:0.0,PPFIA3:0.0,RIMS2:0.0,DLGAP4:0.0,DTNBP1:0.0,ABL1:0.0,ARHGEF11:0.0,CDON:0.0
22	0.0321624825109	YWHAH:0.0,ASB6:0.0,KCNK9:0.0,TPH2:0.0,ATP2B4:0.0,PLEKHO2:0.0,RAB11FIP2:0.0,ATP2B2:0.0,CALCA:0.126263026101,TBCB:0.0,ATP2B1:0.0,PIK3R4:0.0,MCTS1:0.0,ISOC1:0.0,PAFAH1B2:0.0,AGXT:0.0,NOS3:0.13089740097,PROSC:0.0,ATP2B3:0.0,EIF5:0.0,PTMA:0.0,RARRES3:0.0,TRAT1:0.0,GSS:0.0,RAB11FIP5:0.0,PAPOLA:0.0,REEP1:0.0,ATIC:0.0,ARHGAP45:0.0,CAPNS1:0.0,ZFP36L2:0.12,PPP1R2:0.0,HMGB3:0.0,MYO1E:0.0,YWHAE:0.0,CBY1:0.0,APAF1:0.0,CFAP43:0.0,SCPEP1:0.0,PDIA4:0.0,CAPN2:0.0,PAPSS1:0.0,OGFOD1:0.0
100	0.0314300527696	SLC27A4:0.0,AFG3L2:0.0,BECN1:0.0,EXOC4:0.0,GAS7:0.0,TRABD:0.0,TRMT2A:0.0,EXOC8:0.0,DHX34:0.0,RALB:0.0,KIAA0226L:0.0,PTOV1:0.12,GLIPR2:0.0,TNRC18:0.0
90	0.0293347159183	INTS8:0.0,ASUN:0.0,INTS5:0.0,INTS12:0.0,INTS6L:0.0,NABP1:0.0,SHFM1:0.0,INTS1:0.0,INIP:0.0,ZNF687:0.0,CPSF3L:0.0,C7orf26:0.0,INTS10:0.0,NAA15:0.0,INTS4:0.12
82	0.0275012961734	PEX2:0.0,CSRP2:0.0,SLC27A2:0.0,TUBB8:0.0,PEX12:0.0,DHRS4:0.0,GNPAT:0.0,LONP2:0.0,AGPS:0.0,KIF11:0.0,PEX14:0.12,ABCD1:0.0,PEX3:0.0,RICTOR:0.0,ATAD1:0.0,CNP:0.0
72	0.0269420237702	TMEM147:0.0,STMN3:0.0,NRGN:0.0,ATP13A1:0.0,SVOP:0.0,TSPAN13:0.0,SLC15A4:0.0,GLP1R:0.0,ACSF3:0.0,C18orf32:0.0,HPN:0.13225461033,NUCKS1:0.0,IFITM3:0.0,CEND1:0.0,TRPC5:0.0,MFSD5:0.0,SYNGR3:0.0,CFI:0.0
74	0.0258835728691	FAN1:0.0,POLR1A:0.0,FANCE:0.0,RAD17:0.0,KIN:0.0,SPAG1:0.0,CSTF1:0.0,BAZ1B:0.0,IL17RB:0.0,FANCI:0.0,DCLRE1A:0.0,PCNA:0.0,POLK:0.12,CSTF2:0.0,XPC:0.0,TIMELESS:0.0,ERCC4:0.0
67	0.0244455965986	USP12:0.0,NOP10:0.0,TARBP1:0.0,SHQ1:0.0,POLR2I:0.0,CRTAP:0.0,WDR48:0.0,ZBTB2:0.0,UBTF:0.0,UNC13B:0.0,ZNF639:0.0,TRMT11:0.0,FAM122B:0.0,GPN3:0.0,DKC1:0.0,PHLPP2:0.12,PHLPP1:0.0,SUPT6H:0.0
